_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment,is_the_candidate_rephrasing_fluent_in_english,is_the_candidate_rephrasing_text_a_polite_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment_gold,id,is_the_candidate_rephrasing_fluent_in_english_gold,is_the_candidate_rephrasing_text_a_polite_comment_gold,original_toxic_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner_gold,value,variable,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system_gold
2849602641,10/3/2020 15:41:30,false,5764124828,,10/3/2020 15:39:28,false,feca,0.75,45243459,COL,34,Bogota,3,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,2650,,,he's like 75 can't walk a block and eats crap food.,,he's like a kid who can't walk a mile and eat a pizza.,CAET rephrasing,
2849602641,10/3/2020 15:43:01,false,5764125500,,10/3/2020 15:39:23,false,neodev,1,45090870,VEN,25,Caracas,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,2650,,,he's like 75 can't walk a block and eats crap food.,,he's like a kid who can't walk a mile and eat a pizza.,CAET rephrasing,
2849602641,10/3/2020 15:43:22,false,5764125703,,10/3/2020 15:39:30,false,feca,1,45844360,USA,VA,Annandale,3,5,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,2650,,,he's like 75 can't walk a block and eats crap food.,,he's like a kid who can't walk a mile and eat a pizza.,CAET rephrasing,
2849602641,10/3/2020 15:43:49,false,5764125898,,10/3/2020 15:39:21,false,feca,1,45548306,VEN,14,Mérida,3,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,2650,,,he's like 75 can't walk a block and eats crap food.,,he's like a kid who can't walk a mile and eat a pizza.,CAET rephrasing,
2849602641,10/3/2020 16:03:33,false,5764133074,,10/3/2020 15:39:27,false,feca,1,45576890,VEN,20,La Alquitrana,1,5,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,2650,,,he's like 75 can't walk a block and eats crap food.,,he's like a kid who can't walk a mile and eat a pizza.,CAET rephrasing,
2849602642,10/3/2020 15:43:58,false,5764125965,,10/3/2020 15:39:36,false,feca,1,45643106,VEN,25,Caracas,1,4,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1072,,,""" Somebody was certainly stupid with his e-mail.""",,"""he was certainly not a friend of mine,"" he said in a televised interview............... .... ",CAET rephrasing,
2849602642,10/3/2020 15:44:53,false,5764126450,,10/3/2020 15:41:34,false,feca,1,45463630,USA,CO,Fort Collins,1,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,1072,,,""" Somebody was certainly stupid with his e-mail.""",,"""he was certainly not a friend of mine,"" he said in a televised interview............... .... ",CAET rephrasing,
2849602642,10/3/2020 15:45:17,false,5764126662,,10/3/2020 15:39:41,false,feca,1,45161443,VEN,23,Maracaibo,3,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1072,,,""" Somebody was certainly stupid with his e-mail.""",,"""he was certainly not a friend of mine,"" he said in a televised interview............... .... ",CAET rephrasing,
2849602642,10/3/2020 15:50:20,false,5764128728,,10/3/2020 15:39:35,false,feca,0.7778,45256178,USA,TX,Dallas,1,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1072,,,""" Somebody was certainly stupid with his e-mail.""",,"""he was certainly not a friend of mine,"" he said in a televised interview............... .... ",CAET rephrasing,
2849602642,10/3/2020 15:53:36,false,5764130004,,10/3/2020 15:39:37,false,feca,0.8333,45450545,VEN,25,Caracas,1,5,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1072,,,""" Somebody was certainly stupid with his e-mail.""",,"""he was certainly not a friend of mine,"" he said in a televised interview............... .... ",CAET rephrasing,
2849602643,10/3/2020 15:35:20,false,5764121933,,10/3/2020 15:34:58,false,feca,0.8889,45680782,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,2866,,,"And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and i suspect, mr. bernier, trudeau, and mr. trump will be strong and will tell people not to do it, and that they should be concerned about their own interests....",CAET rephrasing,
2849602643,10/3/2020 15:36:56,false,5764122659,,10/3/2020 15:35:13,false,clixsense,0.875,44618034,TUR,35,Izmir,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,2866,,,"And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and i suspect, mr. bernier, trudeau, and mr. trump will be strong and will tell people not to do it, and that they should be concerned about their own interests....",CAET rephrasing,
2849602643,10/3/2020 15:39:28,false,5764123802,,10/3/2020 15:35:16,false,feca,0.7778,45256178,USA,TX,Dallas,1,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,2866,,,"And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and i suspect, mr. bernier, trudeau, and mr. trump will be strong and will tell people not to do it, and that they should be concerned about their own interests....",CAET rephrasing,
2849602643,10/3/2020 15:52:06,false,5764129448,,10/3/2020 15:49:36,false,feca,1,45597606,USA,WA,Seattle,3,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,2866,,,"And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and i suspect, mr. bernier, trudeau, and mr. trump will be strong and will tell people not to do it, and that they should be concerned about their own interests....",CAET rephrasing,
2849602643,10/3/2020 16:25:31,false,5764138920,,10/3/2020 16:05:46,false,neodev,1,45090870,VEN,25,Caracas,3,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,2866,,,"And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and i suspect, mr. bernier, trudeau, and mr. trump will be strong and will tell people not to do it, and that they should be concerned about their own interests....",CAET rephrasing,
2849602644,10/3/2020 15:43:58,false,5764125962,,10/3/2020 15:39:36,false,feca,1,45643106,VEN,25,Caracas,5,5,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,3937,,,Your continued lies are what is disgusting.,,your continuing lies are what is disgusting.,CAET rephrasing,
2849602644,10/3/2020 15:44:53,false,5764126446,,10/3/2020 15:41:34,false,feca,1,45463630,USA,CO,Fort Collins,5,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,3937,,,Your continued lies are what is disgusting.,,your continuing lies are what is disgusting.,CAET rephrasing,
2849602644,10/3/2020 15:45:17,false,5764126660,,10/3/2020 15:39:41,false,feca,1,45161443,VEN,23,Maracaibo,1,1,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,3937,,,Your continued lies are what is disgusting.,,your continuing lies are what is disgusting.,CAET rephrasing,
2849602644,10/3/2020 15:50:20,false,5764128731,,10/3/2020 15:39:35,false,feca,0.7778,45256178,USA,TX,Dallas,4,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3937,,,Your continued lies are what is disgusting.,,your continuing lies are what is disgusting.,CAET rephrasing,
2849602644,10/3/2020 15:53:36,false,5764130003,,10/3/2020 15:39:37,false,feca,0.8333,45450545,VEN,25,Caracas,5,5,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,3937,,,Your continued lies are what is disgusting.,,your continuing lies are what is disgusting.,CAET rephrasing,
2849602645,10/3/2020 15:40:19,false,5764124238,,10/3/2020 15:39:00,false,feca,0.8571,45615395,USA,NY,New York,5,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,31,,,He is pathetic.,,it is hardly a problem.,CAET rephrasing,
2849602645,10/3/2020 15:40:34,false,5764124364,,10/3/2020 15:38:56,false,clixsense,0.875,44618034,TUR,35,Izmir,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,31,,,He is pathetic.,,it is hardly a problem.,CAET rephrasing,
2849602645,10/3/2020 15:41:11,false,5764124661,,10/3/2020 15:38:55,false,feca,0.8333,45509692,VEN,19,Agua Fría,4,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,31,,,He is pathetic.,,it is hardly a problem.,CAET rephrasing,
2849602645,10/3/2020 15:42:18,false,5764125202,,10/3/2020 15:38:57,false,feca,0.8333,45491818,VEN,7,Valencia,1,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,31,,,He is pathetic.,,it is hardly a problem.,CAET rephrasing,
2849602645,10/3/2020 15:43:36,false,5764125790,,10/3/2020 15:38:58,false,feca,1,45689614,USA,VA,Manassas,1,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,31,,,He is pathetic.,,it is hardly a problem.,CAET rephrasing,
2849602646,10/3/2020 15:29:20,false,5764119398,,10/3/2020 15:27:52,false,feca,0.8889,45833172,USA,NY,New York,4,4,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3919,,,This is pathetic and MUST stop.,,this is a problem and must stop.,CAET rephrasing,
2849602646,10/3/2020 15:31:27,false,5764120291,,10/3/2020 15:27:45,false,feca,0.75,46007974,USA,,,4,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3919,,,This is pathetic and MUST stop.,,this is a problem and must stop.,CAET rephrasing,
2849602646,10/3/2020 15:41:15,false,5764124699,,10/3/2020 15:36:25,false,feca,0.8571,45449567,USA,AZ,Phoenix,4,4,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3919,,,This is pathetic and MUST stop.,,this is a problem and must stop.,CAET rephrasing,
2849602646,10/3/2020 15:59:51,false,5764131992,,10/3/2020 15:58:33,false,feca,1,46127754,USA,TX,Dallas,4,5,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3919,,,This is pathetic and MUST stop.,,this is a problem and must stop.,CAET rephrasing,
2849602646,10/3/2020 16:26:29,false,5764139113,,10/3/2020 16:10:23,false,feca,1,45598117,USA,,,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3919,,,This is pathetic and MUST stop.,,this is a problem and must stop.,CAET rephrasing,
2849602647,10/3/2020 15:27:22,false,5764118569,,10/3/2020 15:25:38,false,feca,0.7778,45412024,VEN,4,Maracay,4,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be well in your new world of reality,CAET rephrasing,
2849602647,10/3/2020 15:27:49,false,5764118796,,10/3/2020 15:25:40,false,feca,0.8889,45833172,USA,NY,New York,3,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be well in your new world of reality,CAET rephrasing,
2849602647,10/3/2020 15:41:39,false,5764124916,,10/3/2020 15:39:20,false,feca,0.8333,45445273,VEN,4,Maracay,1,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be well in your new world of reality,CAET rephrasing,
2849602647,10/3/2020 15:55:48,false,5764130707,,10/3/2020 15:52:40,false,feca,1,45231695,USA,NY,New York,1,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be well in your new world of reality,CAET rephrasing,
2849602647,10/3/2020 16:09:19,false,5764134656,,10/3/2020 16:03:53,false,feca,0.8333,45535360,USA,IL,Chicago,2,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be well in your new world of reality,CAET rephrasing,
2849602648,10/3/2020 15:34:00,false,5764121350,,10/3/2020 15:33:33,false,feca,0.8889,45680782,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton - a clinton apologist - and a clinton apologist.... .. .. .. .",CAET rephrasing,
2849602648,10/3/2020 15:35:03,false,5764121824,,10/3/2020 15:32:55,false,feca,0.7778,45256178,USA,TX,Dallas,4,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton - a clinton apologist - and a clinton apologist.... .. .. .. .",CAET rephrasing,
2849602648,10/3/2020 15:37:04,false,5764122757,,10/3/2020 15:35:32,false,feca,0.75,45243459,COL,34,Bogota,2,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton - a clinton apologist - and a clinton apologist.... .. .. .. .",CAET rephrasing,
2849602648,10/3/2020 15:41:57,false,5764125049,,10/3/2020 15:40:07,false,feca,0.875,46134360,USA,NY,New York,3,2,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton - a clinton apologist - and a clinton apologist.... .. .. .. .",CAET rephrasing,
2849602648,10/3/2020 16:10:57,false,5764135207,,10/3/2020 16:04:00,false,feca,0.8333,45964150,VEN,15,Guarenas,3,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton - a clinton apologist - and a clinton apologist.... .. .. .. .",CAET rephrasing,
2849602649,10/3/2020 15:39:44,false,5764123953,,10/3/2020 15:39:35,false,feca,1,45358759,USA,IL,Chicago,5,5,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,756,,,"This must be my latest pathetic attempt, LOL.",,"this must be my favorite trump quote, lol. . . . . . . . . . . ",CAET rephrasing,
2849602649,10/3/2020 15:41:19,false,5764124727,,10/3/2020 15:40:39,false,feca,0.8333,45448788,USA,VA,Ashburn,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,756,,,"This must be my latest pathetic attempt, LOL.",,"this must be my favorite trump quote, lol. . . . . . . . . . . ",CAET rephrasing,
2849602649,10/3/2020 15:41:21,false,5764124743,,10/3/2020 15:39:16,false,feca,0.8571,46012435,USA,FL,Miami,1,4,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,756,,,"This must be my latest pathetic attempt, LOL.",,"this must be my favorite trump quote, lol. . . . . . . . . . . ",CAET rephrasing,
2849602649,10/3/2020 15:42:09,false,5764125137,,10/3/2020 15:39:24,false,clixsense,0.8571,45989923,VEN,15,Guarenas,3,5,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,756,,,"This must be my latest pathetic attempt, LOL.",,"this must be my favorite trump quote, lol. . . . . . . . . . . ",CAET rephrasing,
2849602649,10/3/2020 15:44:15,false,5764126110,,10/3/2020 15:40:08,false,neodev,1,45401800,VEN,25,Caracas,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,756,,,"This must be my latest pathetic attempt, LOL.",,"this must be my favorite trump quote, lol. . . . . . . . . . . ",CAET rephrasing,
2849602650,10/3/2020 15:37:30,false,5764122930,,10/3/2020 15:37:17,false,clixsense,0.7778,45702521,BRA,21,Rio De Janeiro,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be a liar and a blowhard.. .. .. .. .. .. .. .. .,CAET rephrasing,
2849602650,10/3/2020 15:37:42,false,5764123029,,10/3/2020 15:37:21,false,feca,0.8889,45938480,USA,NJ,Newark,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be a liar and a blowhard.. .. .. .. .. .. .. .. .,CAET rephrasing,
2849602650,10/3/2020 15:37:51,false,5764123110,,10/3/2020 15:37:37,false,feca,0.7778,45448356,VEN,25,Caracas,5,5,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be a liar and a blowhard.. .. .. .. .. .. .. .. .,CAET rephrasing,
2849602650,10/3/2020 15:41:45,false,5764124958,,10/3/2020 15:37:32,false,feca,0.7143,45752372,USA,NY,Ridgewood,5,5,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be a liar and a blowhard.. .. .. .. .. .. .. .. .,CAET rephrasing,
